epoch,validationerror,testerror
117,0.405058,0.406309
118,0.405456,0.406605
119,0.403602,0.404356
120,0.403337,0.404534
121,0.40188,0.40264
122,0.400026,0.402285
123,0.398967,0.400864
124,0.398438,0.401042
125,0.396186,0.398319
126,0.395524,0.398023
127,0.394862,0.397135
128,0.393406,0.39607
129,0.393604,0.396366
130,0.391684,0.395301
131,0.390824,0.394058
132,0.389102,0.392341
133,0.388705,0.391217
134,0.387248,0.391098
135,0.386785,0.389382
136,0.385395,0.388554
137,0.38599,0.388613
138,0.385328,0.388021
139,0.383011,0.385476
140,0.383475,0.385298
141,0.380959,0.382931
142,0.381224,0.384292
143,0.379171,0.381392
144,0.379568,0.381451
145,0.377913,0.380623
146,0.377052,0.379616
147,0.375662,0.378314
148,0.374868,0.377841
149,0.373477,0.376776
150,0.372418,0.376243
151,0.372352,0.374763
152,0.373477,0.37642
153,0.371094,0.374053
154,0.371226,0.373047
155,0.368379,0.371567
156,0.369836,0.37281
157,0.367982,0.371626
158,0.366128,0.370265
159,0.366393,0.369732
160,0.365201,0.368845
161,0.3654,0.369437
162,0.363877,0.368134
163,0.363149,0.367365
164,0.362818,0.366655
165,0.36156,0.365649
166,0.361891,0.364702
167,0.360368,0.363636
168,0.360765,0.364583
169,0.358581,0.36263
170,0.359507,0.362571
171,0.356925,0.360618
172,0.358845,0.362038
173,0.355932,0.359197
174,0.355932,0.359375
175,0.355336,0.358724
176,0.354343,0.358842
177,0.353549,0.357422
178,0.354277,0.357363
179,0.352953,0.357422
180,0.35143,0.354403
181,0.352953,0.356652
182,0.351298,0.353693
183,0.351165,0.353812
184,0.349245,0.351977
185,0.350834,0.353101
186,0.34898,0.352214
187,0.348914,0.352332
188,0.34706,0.349609
189,0.346597,0.349787
190,0.346796,0.349609
191,0.346067,0.348899
192,0.345008,0.347715
193,0.345074,0.347656
194,0.34428,0.346709
195,0.344147,0.346591
196,0.342956,0.346177
197,0.344081,0.347124
198,0.342095,0.344993
199,0.342227,0.344875
200,0.341896,0.344401
201,0.340903,0.343395
202,0.340638,0.342566
203,0.3413,0.342981
204,0.339314,0.341323
205,0.341433,0.343572
206,0.338917,0.340376
207,0.337328,0.339844
208,0.336269,0.339311
209,0.336798,0.339015
210,0.337328,0.338423
211,0.338056,0.339725
212,0.33607,0.337654
213,0.335275,0.336944
214,0.334812,0.337121
215,0.333885,0.336056
216,0.334017,0.335938
217,0.333024,0.334813
218,0.332362,0.333984
219,0.331634,0.333925
220,0.331303,0.334162
221,0.330972,0.333629
222,0.332097,0.335405
223,0.330641,0.332919
224,0.329913,0.331735
225,0.329052,0.331795
226,0.328787,0.330788
227,0.327397,0.331262
228,0.327529,0.33067
229,0.327595,0.330433
230,0.327066,0.32996
231,0.326602,0.329072
232,0.326271,0.328598
233,0.325212,0.327888
234,0.323888,0.326764
235,0.325079,0.327296
236,0.324086,0.326527
237,0.322828,0.325698
238,0.323292,0.326527
239,0.32349,0.326113
240,0.323226,0.325402
241,0.320312,0.323923
242,0.322828,0.324574
243,0.322034,0.323568
244,0.321107,0.323745
245,0.320975,0.323035
246,0.320644,0.323331
247,0.319584,0.322443
248,0.318591,0.321023
249,0.318922,0.320964
250,0.317929,0.321082
251,0.317333,0.320549
252,0.318392,0.320194
253,0.317135,0.320135
254,0.316539,0.319129
255,0.316472,0.319129
256,0.317267,0.31907
257,0.315943,0.317945
258,0.314751,0.318655
259,0.31634,0.318892
260,0.315347,0.317649
261,0.314486,0.316229
262,0.314288,0.317294
263,0.313692,0.315755
264,0.313361,0.315518
265,0.312699,0.31469
266,0.313162,0.314394
267,0.310845,0.31392
268,0.313361,0.314927
269,0.312831,0.31469
270,0.312301,0.313447
271,0.311308,0.313033
272,0.312566,0.31392
273,0.310977,0.312559
274,0.311441,0.3125
275,0.310712,0.312027
276,0.309388,0.311435
277,0.309322,0.310488
278,0.308395,0.31031
279,0.309918,0.31108
280,0.307733,0.309422
281,0.307733,0.310784
282,0.307402,0.310369
283,0.307137,0.308594
284,0.307601,0.30889
285,0.307534,0.30889
286,0.30621,0.308239
287,0.30674,0.308475
288,0.305614,0.307528
289,0.306276,0.307528
290,0.30535,0.306345
291,0.305681,0.307351
292,0.304092,0.306049
293,0.30429,0.305279
294,0.30429,0.305634
295,0.303761,0.305102
296,0.303099,0.304392
297,0.303496,0.305043
298,0.302436,0.303977
299,0.303032,0.304332
300,0.302304,0.302675
301,0.303496,0.304865
302,0.301311,0.303563
303,0.302172,0.303445
304,0.301973,0.303208
305,0.301178,0.302498
306,0.300781,0.301965
307,0.300715,0.302616
308,0.300516,0.301847
309,0.299126,0.300485
310,0.301112,0.301491
311,0.298861,0.300367
312,0.299788,0.300426
313,0.298199,0.300012
314,0.298265,0.30013
315,0.297802,0.298355
316,0.298464,0.299006
317,0.298001,0.299065
318,0.297074,0.297763
319,0.296941,0.297822
320,0.295948,0.297467
321,0.296345,0.297408
322,0.295749,0.297881
323,0.295418,0.296816
324,0.295617,0.296993
325,0.296544,0.297053
326,0.294624,0.296224
327,0.296279,0.296757
328,0.294492,0.296283
329,0.294094,0.295277
330,0.293962,0.296224
331,0.294094,0.295573
332,0.294293,0.294981
333,0.295352,0.29575
334,0.2933,0.29504
335,0.293829,0.294744
336,0.293565,0.295336
337,0.291645,0.293738
338,0.293101,0.293975
339,0.291909,0.294152
340,0.291314,0.294034
341,0.291181,0.293383
342,0.292307,0.29291
343,0.290651,0.292969
344,0.291049,0.29285
345,0.29032,0.292791
346,0.289129,0.291785
347,0.29138,0.293738
348,0.289791,0.292259
349,0.29032,0.292436
350,0.28893,0.291903
351,0.289592,0.291252
352,0.289394,0.291667
353,0.289857,0.291075
354,0.288467,0.290897
355,0.288467,0.290838
356,0.287738,0.290601
357,0.287474,0.290187
358,0.288202,0.290542
359,0.28754,0.290069
360,0.287209,0.289418
361,0.287341,0.289418
362,0.287407,0.289477
363,0.286745,0.28924
364,0.286083,0.288589
365,0.287474,0.289477
366,0.286149,0.288767
367,0.285355,0.288885
368,0.289195,0.291489
369,0.288467,0.290069
370,0.286216,0.288116
371,0.286017,0.288056
372,0.284825,0.287701
373,0.284958,0.287228
374,0.285752,0.28705
375,0.284958,0.287464
376,0.284958,0.286873
377,0.283435,0.286518
378,0.283965,0.286162
379,0.285024,0.286399
380,0.284759,0.286932
381,0.286348,0.287169
382,0.283898,0.286399
383,0.284428,0.287346
384,0.282839,0.28563
385,0.283104,0.285511
386,0.281846,0.28486
387,0.282177,0.285097
388,0.28264,0.284328
389,0.28317,0.285807
390,0.28125,0.28415
391,0.280456,0.283558
392,0.281515,0.283854
393,0.280985,0.283381
394,0.281184,0.282907
395,0.281184,0.283381
396,0.28072,0.282611
397,0.280985,0.283144
398,0.281051,0.282375
399,0.281449,0.28267
400,0.280323,0.28196
401,0.280522,0.282138
402,0.280191,0.282434
403,0.280654,0.281546
404,0.279727,0.281901
405,0.27986,0.281309
406,0.279529,0.281191
407,0.279727,0.281368
408,0.278867,0.280777
409,0.2788,0.28054
410,0.278535,0.280599
411,0.2788,0.28054
412,0.279264,0.280303
413,0.278469,0.279948
414,0.278668,0.280362
415,0.278535,0.280066
416,0.277807,0.279356
417,0.277807,0.279297
418,0.277741,0.279119
419,0.277211,0.279179
420,0.278204,0.278942
421,0.277741,0.278527
422,0.277476,0.278409
423,0.276947,0.278527
424,0.276218,0.278172
425,0.277476,0.277699
426,0.276947,0.277876
427,0.276218,0.277817
428,0.276814,0.277344
429,0.27602,0.277462
430,0.27602,0.277403
431,0.276152,0.277107
432,0.275821,0.277758
433,0.275358,0.276456
434,0.274894,0.27687
435,0.274431,0.276219
436,0.275026,0.276634
437,0.274762,0.276042
438,0.274695,0.276752
439,0.275225,0.275272
440,0.274033,0.275509
441,0.274629,0.275213
442,0.273504,0.275331
443,0.274629,0.274858
444,0.273967,0.27545
445,0.27357,0.275331
446,0.2741,0.274917
447,0.273371,0.27474
448,0.273769,0.27468
449,0.273173,0.274799
450,0.273504,0.274029
451,0.272246,0.273733
452,0.272113,0.274089
453,0.273106,0.274207
454,0.272775,0.274444
455,0.271451,0.273142
456,0.271782,0.273674
457,0.271716,0.272905
458,0.271782,0.273082
459,0.271584,0.273319
460,0.270061,0.272846
461,0.271782,0.272786
462,0.270326,0.272668
463,0.271319,0.271958
464,0.270458,0.271188
465,0.270723,0.272017
466,0.270193,0.271603
467,0.270392,0.271899
468,0.270193,0.271129
469,0.270524,0.271899
470,0.269995,0.270893
471,0.2692,0.271425
472,0.269266,0.271188
473,0.269134,0.271011
474,0.268604,0.270893
475,0.269862,0.270893
476,0.269399,0.270656
477,0.268273,0.27036
478,0.268935,0.269768
479,0.268207,0.269472
480,0.268008,0.269235
481,0.268604,0.270182
482,0.268472,0.27036
483,0.268141,0.26888
484,0.267082,0.26888
485,0.268472,0.269295
486,0.267214,0.268643
487,0.26728,0.269235
488,0.266221,0.269058
489,0.267479,0.26888
490,0.267082,0.268288
491,0.266486,0.267992
492,0.266419,0.267874
493,0.266155,0.268111
494,0.265625,0.267341
495,0.266817,0.26888
496,0.265757,0.266572
497,0.266155,0.267519
498,0.266817,0.266927
499,0.267082,0.268643
500,0.265493,0.266572
501,0.266552,0.267282
502,0.265493,0.26675
503,0.265426,0.266217
504,0.265426,0.266217
505,0.265029,0.266572
506,0.264963,0.265743
507,0.264698,0.266217
508,0.265029,0.266039
509,0.264831,0.265862
510,0.264831,0.265625
511,0.264235,0.264856
512,0.264301,0.264856
513,0.264168,0.26456
514,0.265029,0.265388
515,0.263506,0.263849
516,0.264566,0.26598
517,0.264499,0.264737
518,0.264499,0.264737
519,0.263639,0.26308
520,0.265294,0.265566
521,0.264367,0.264027
522,0.263705,0.264323
523,0.263705,0.264145
524,0.263771,0.264205
525,0.263506,0.263849
526,0.263771,0.264619
527,0.26291,0.26308
528,0.26344,0.263613
529,0.263506,0.263849
530,0.263705,0.263494
531,0.262778,0.262784
532,0.26291,0.26308
533,0.262844,0.263376
534,0.261255,0.26166
535,0.262248,0.262133
536,0.262646,0.26308
537,0.261851,0.262133
538,0.262116,0.262666
539,0.261586,0.262074
540,0.261917,0.262251
541,0.261917,0.262488
542,0.260858,0.261778
543,0.261123,0.261778
544,0.261785,0.261896
545,0.261388,0.2616
546,0.260262,0.260831
547,0.261057,0.2616
548,0.260924,0.261423
549,0.260593,0.260476
550,0.261586,0.260949
551,0.260726,0.261009
552,0.260461,0.260357
553,0.259733,0.259647
554,0.261057,0.261127
555,0.260395,0.260062
556,0.260262,0.260653
557,0.259931,0.260298
558,0.259931,0.259884
559,0.259401,0.259529
560,0.25907,0.259825
561,0.259865,0.260002
562,0.260196,0.259825
563,0.259865,0.259825
564,0.259666,0.259055
565,0.2596,0.258937
566,0.2596,0.259115
567,0.259335,0.2587
568,0.259468,0.259055
569,0.25907,0.258168
570,0.258673,0.258108
571,0.259137,0.258523
572,0.258011,0.257043
573,0.25907,0.25799
574,0.257812,0.257339
575,0.257812,0.257635
576,0.258276,0.257517
577,0.258011,0.258464
578,0.258806,0.258404
579,0.257879,0.257517
580,0.257481,0.257221
581,0.257283,0.257339
582,0.258276,0.257161
583,0.25715,0.257043
584,0.257349,0.257812
585,0.257879,0.256806
586,0.257217,0.256333
587,0.257415,0.256866
588,0.256952,0.255623
589,0.256952,0.255682
590,0.256224,0.255327
591,0.256952,0.255859
592,0.256819,0.256096
593,0.256488,0.255563
594,0.256356,0.256274
595,0.256224,0.255268
596,0.257415,0.255919
597,0.256025,0.255386
598,0.25576,0.254853
599,0.256091,0.254794
600,0.255628,0.254557
601,0.255363,0.254084
602,0.255959,0.254912
603,0.255164,0.254143
604,0.254966,0.25361
605,0.256025,0.255327
606,0.255892,0.253433
607,0.255032,0.254261
608,0.255694,0.254321
609,0.255164,0.25438
610,0.254502,0.252959
611,0.255297,0.254261
612,0.254767,0.253255
613,0.254767,0.253965
614,0.255164,0.25361
615,0.254767,0.253196
616,0.254502,0.253018
617,0.25437,0.252663
618,0.254966,0.253314
619,0.25437,0.252959
620,0.253641,0.252604
621,0.253708,0.252723
622,0.253906,0.252427
623,0.253774,0.252723
624,0.253906,0.25219
625,0.25331,0.251716
626,0.254105,0.252367
627,0.25331,0.25142
628,0.253443,0.252545
629,0.253443,0.251657
630,0.253708,0.252663
631,0.253906,0.251302
632,0.252979,0.251776
633,0.252648,0.250769
634,0.253046,0.252308
635,0.252847,0.250888
636,0.253575,0.252427
637,0.252582,0.250473
638,0.252847,0.252131
639,0.252979,0.250829
640,0.252516,0.250592
641,0.252648,0.251302
642,0.252913,0.250888
643,0.252913,0.250414
644,0.253178,0.251302
645,0.251854,0.250473
646,0.252119,0.250178
647,0.252251,0.249112
648,0.25192,0.251302
649,0.25192,0.250651
650,0.251721,0.250355
651,0.252251,0.250118
652,0.250728,0.250651
653,0.25139,0.250118
654,0.250993,0.249822
655,0.251589,0.250178
656,0.251324,0.249704
657,0.251655,0.250355
658,0.250927,0.249527
659,0.251258,0.249645
660,0.250331,0.249171
661,0.252052,0.250947
662,0.251126,0.248935
663,0.250927,0.249704
664,0.25,0.249349
665,0.251258,0.249704
666,0.251126,0.248875
667,0.251192,0.249704
668,0.250066,0.248343
669,0.250927,0.249349
670,0.250132,0.248343
671,0.250728,0.249586
672,0.25,0.248994
673,0.250397,0.249467
674,0.250463,0.248757
675,0.250132,0.248698
676,0.249537,0.248639
677,0.249934,0.248935
678,0.249404,0.24852
679,0.249338,0.248402
680,0.249669,0.248461
681,0.25,0.248106
682,0.250265,0.249053
683,0.249404,0.248165
684,0.249537,0.24852
685,0.249603,0.249231
686,0.248477,0.247573
687,0.248345,0.247929
688,0.249272,0.248757
689,0.248941,0.247988
690,0.248279,0.247633
691,0.24947,0.248698
692,0.249404,0.24781
693,0.249007,0.248284
694,0.248477,0.248224
695,0.24808,0.248165
696,0.248146,0.247751
697,0.247948,0.248165
698,0.248345,0.24781
699,0.248212,0.248402
700,0.247617,0.247455
701,0.247815,0.247869
702,0.24755,0.247218
703,0.248146,0.247751
704,0.248146,0.246863
705,0.247617,0.247751
706,0.247352,0.246686
707,0.248279,0.247751
708,0.247683,0.246508
709,0.248212,0.247396
710,0.24755,0.246686
711,0.247683,0.248047
712,0.247749,0.246863
713,0.247285,0.246922
714,0.24669,0.246508
715,0.247418,0.246804
716,0.247087,0.246567
717,0.247352,0.246804
718,0.246954,0.246153
719,0.246822,0.24639
720,0.246888,0.246271
721,0.247815,0.246449
722,0.246822,0.246153
723,0.246557,0.246449
724,0.246491,0.246626
725,0.246557,0.246508
726,0.24669,0.24562
727,0.246292,0.24633
728,0.245895,0.245561
729,0.247153,0.245739
730,0.246359,0.246035
731,0.246094,0.246035
732,0.245829,0.245028
733,0.24616,0.245857
734,0.245895,0.245443
735,0.245763,0.244792
736,0.245895,0.244851
737,0.246094,0.245443
738,0.245167,0.244555
739,0.24563,0.245739
740,0.245564,0.244969
741,0.244968,0.245384
742,0.245299,0.24491
743,0.244902,0.245028
744,0.245961,0.244377
745,0.245763,0.244555
746,0.245101,0.244259
747,0.24477,0.244555
748,0.244571,0.243608
749,0.244968,0.244437
750,0.245697,0.244792
751,0.245034,0.244377
752,0.244902,0.244437
753,0.244571,0.243904
754,0.244372,0.243726
755,0.244703,0.2442
756,0.244306,0.244377
757,0.244637,0.244081
758,0.244505,0.243963
759,0.244372,0.243786
760,0.243843,0.243963
761,0.244703,0.243904
762,0.244505,0.243963
763,0.244041,0.242069
764,0.245299,0.24491
765,0.244041,0.243016
766,0.24424,0.242424
767,0.244372,0.243667
768,0.24371,0.242957
769,0.244041,0.242779
770,0.243776,0.243253
771,0.243843,0.243549
772,0.244041,0.242543
773,0.243512,0.24272
774,0.243247,0.241536
775,0.243247,0.243134
776,0.243445,0.242661
777,0.244174,0.243134
778,0.243114,0.241004
779,0.243644,0.243194
780,0.243181,0.241359
781,0.243578,0.242661
782,0.243114,0.24201
783,0.243379,0.243016
784,0.243512,0.242483
785,0.242916,0.242365
786,0.24232,0.241773
787,0.243445,0.243075
788,0.242651,0.242188
789,0.242783,0.241714
790,0.242717,0.240885
791,0.243776,0.242661
792,0.242585,0.241832
793,0.242254,0.241773
794,0.242386,0.241832
795,0.242585,0.241477
796,0.242452,0.241359
797,0.242386,0.240885
798,0.242783,0.241477
799,0.24232,0.240826
800,0.242519,0.241418
801,0.242121,0.240767
802,0.241856,0.241418
803,0.241724,0.240649
804,0.242452,0.241477
805,0.242452,0.240945
806,0.241923,0.240767
807,0.241459,0.240589
808,0.241525,0.241063
809,0.241658,0.240945
810,0.241592,0.240116
811,0.241923,0.241004
812,0.241923,0.240116
813,0.241459,0.23982
814,0.241856,0.240826
815,0.241525,0.241004
816,0.241128,0.239702
817,0.24232,0.241832
818,0.241393,0.241004
819,0.240797,0.240353
820,0.240863,0.24053
821,0.241923,0.240412
822,0.241327,0.240234
823,0.241194,0.240057
824,0.240334,0.239287
825,0.240863,0.239879
826,0.24093,0.23982
827,0.241261,0.239879
828,0.241261,0.240057
829,0.240466,0.239524
830,0.240863,0.239702
831,0.2404,0.239643
832,0.240599,0.239583
833,0.240135,0.238814
834,0.240532,0.239761
835,0.240665,0.239583
836,0.240267,0.239287
837,0.240532,0.238755
838,0.241459,0.240294
839,0.240003,0.239228
840,0.240267,0.239287
841,0.240003,0.238518
842,0.239804,0.238755
843,0.23987,0.238577
844,0.2404,0.239051
845,0.239738,0.238991
846,0.240201,0.238518
847,0.240267,0.238577
848,0.240069,0.2384
849,0.23901,0.238045
850,0.23987,0.239169
851,0.240334,0.238636
852,0.23987,0.238459
853,0.239407,0.23763
854,0.2404,0.23911
855,0.239936,0.238577
856,0.240003,0.238696
857,0.239738,0.237512
858,0.240003,0.238755
859,0.240135,0.238577
860,0.239274,0.237867
861,0.239738,0.238045
862,0.239936,0.238518
863,0.239936,0.237985
864,0.23848,0.237334
865,0.239473,0.238281
866,0.239804,0.237749
867,0.239738,0.238222
868,0.239605,0.23763
869,0.239605,0.237867
870,0.239208,0.237512
871,0.238943,0.236683
872,0.239341,0.237926
873,0.23901,0.237926
874,0.23901,0.23763
875,0.23901,0.237926
876,0.238811,0.237453
877,0.23795,0.236565
878,0.239539,0.239051
879,0.239076,0.237157
880,0.238811,0.237216
881,0.237222,0.236683
882,0.239208,0.237808
883,0.238612,0.23692
884,0.238745,0.23692
885,0.239407,0.237275
886,0.23901,0.237216
887,0.238678,0.237393
888,0.238546,0.23692
889,0.238612,0.237275
890,0.237421,0.235973
891,0.239208,0.237393
892,0.238414,0.236151
893,0.238678,0.23692
894,0.238612,0.237038
895,0.23795,0.237157
896,0.238215,0.236861
897,0.237884,0.236624
898,0.238546,0.236565
899,0.238149,0.235795
900,0.23848,0.236565
901,0.238083,0.237275
902,0.23795,0.236328
903,0.237685,0.236446
904,0.238215,0.236387
905,0.237818,0.23621
906,0.237752,0.235795
907,0.237619,0.236506
908,0.237156,0.235795
909,0.238877,0.237275
910,0.237619,0.236446
911,0.237685,0.236091
912,0.237354,0.236565
913,0.237156,0.235855
914,0.237023,0.235855
915,0.237354,0.236328
916,0.237685,0.235973
917,0.237487,0.236446
918,0.23656,0.235795
919,0.236891,0.235559
920,0.236692,0.235322
921,0.237023,0.235855
922,0.236427,0.235322
923,0.237354,0.235736
924,0.236957,0.235973
925,0.236825,0.235618
926,0.236494,0.235263
927,0.237421,0.234671
928,0.237619,0.235618
929,0.236957,0.235559
930,0.236758,0.23473
931,0.236626,0.235795
932,0.236427,0.234967
933,0.236494,0.234908
934,0.236427,0.235322
935,0.235964,0.235144
936,0.236626,0.235026
937,0.235964,0.234789
938,0.236361,0.235677
939,0.236163,0.234908
940,0.235699,0.234848
941,0.236163,0.234789
942,0.236295,0.234612
943,0.235765,0.234493
944,0.235898,0.23473
945,0.235765,0.234612
946,0.235765,0.233842
947,0.236229,0.235322
948,0.235633,0.234612
949,0.236229,0.234138
950,0.236229,0.235736
951,0.23656,0.234493
952,0.236427,0.234671
953,0.236494,0.234493
954,0.236427,0.234375
955,0.235964,0.234789
956,0.235898,0.234257
957,0.235765,0.234493
958,0.235434,0.234612
959,0.235567,0.23473
960,0.235633,0.234079
961,0.235434,0.234316
962,0.235302,0.234671
963,0.235368,0.234197
964,0.235765,0.233842
965,0.235898,0.234316
966,0.235434,0.233961
967,0.235567,0.23402
968,0.235103,0.233724
969,0.235037,0.234197
970,0.235169,0.233665
971,0.234772,0.233842
972,0.235501,0.234671
973,0.234971,0.234257
974,0.234772,0.233961
975,0.235169,0.233902
976,0.235567,0.233073
977,0.235302,0.234553
978,0.235103,0.234197
979,0.234838,0.233961
980,0.235236,0.234375
981,0.235169,0.233961
982,0.23464,0.233606
983,0.23464,0.23331
984,0.234905,0.233961
985,0.234971,0.233665
986,0.234838,0.233961
987,0.235302,0.233783
988,0.23464,0.233842
989,0.234176,0.233724
990,0.234706,0.23325
991,0.234044,0.233369
992,0.234838,0.233665
993,0.234375,0.233369
994,0.234507,0.233842
995,0.234243,0.232599
996,0.234309,0.233724
997,0.23411,0.232895
998,0.234507,0.233665
999,0.234507,0.233132
1000,0.233779,0.23331
